id,sex_cat_sen,age_sen,race_cat_sen,juv_fel_count,juv_misd_count,juv_other_count,priors_count,c_charge_degree_cat,went_to_jail_cat,days_jail,predict_feat,age_sen_cat,training
4461,Male,64,Caucasian,0,0,0,8,F,False,1,0,45_to_65,1
9577,Male,47,Other,0,0,0,3,M,False,4,0,45_to_65,1
9270,Male,44,African-American,0,0,0,3,M,False,3,0,25_to_45,1
1577,Male,59,African-American,0,0,0,2,M,False,1,0,45_to_65,1
9212,Male,56,Caucasian,0,0,0,6,F,False,1,0,45_to_65,1
9826,Male,29,African-American,0,1,0,3,F,True,120,1,25_to_45,1
9574,Male,39,African-American,0,0,0,9,F,False,1,0,25_to_45,1
8303,Male,24,African-American,0,0,0,1,F,False,1,0,18_to_25,1
7672,Male,47,Other,0,0,0,0,M,False,1,0,45_to_65,1
3535,Male,32,Caucasian,0,0,0,2,F,False,1,0,25_to_45,1
6156,Male,37,Caucasian,0,0,0,4,M,False,1,0,25_to_45,1
7151,Male,42,African-American,0,1,0,5,F,True,1,1,25_to_45,1
5182,Male,52,Caucasian,0,0,0,1,F,False,1,0,45_to_65,1
8579,Male,45,African-American,0,0,0,1,M,False,1,0,45_to_65,1
9626,Male,27,African-American,1,0,0,6,F,False,1,1,25_to_45,1
2733,Male,59,Other,0,0,0,1,F,False,0,0,45_to_65,1
3783,Male,38,Caucasian,0,0,0,0,F,False,8,0,25_to_45,1
4801,Male,31,Other,0,1,0,5,F,False,2,0,25_to_45,1
9690,Female,26,African-American,0,0,0,0,M,False,1,0,25_to_45,1
1691,Male,25,Caucasian,0,0,2,4,M,False,2,1,25_to_45,1
108,Male,27,Caucasian,0,0,1,1,F,False,15,0,25_to_45,1
8161,Female,20,African-American,0,0,0,0,F,False,1,0,18_to_25,1
4977,Male,39,Caucasian,6,1,0,17,F,False,182,0,25_to_45,1
2420,Male,28,Caucasian,0,0,0,0,M,False,3,0,25_to_45,1
184,Male,27,African-American,0,0,0,3,F,False,1,1,25_to_45,1
5748,Male,23,African-American,0,1,0,2,F,False,2,0,18_to_25,1
6613,Male,26,African-American,0,0,0,2,F,False,9,0,25_to_45,1
5508,Male,30,African-American,0,0,0,1,M,False,3,0,25_to_45,1
52,Female,33,Caucasian,0,0,0,4,M,True,12,0,25_to_45,1
7838,Male,21,African-American,0,0,0,0,M,True,2,0,18_to_25,1
3270,Male,21,African-American,0,1,0,1,F,True,60,1,18_to_25,1
8659,Male,53,African-American,0,0,0,5,M,False,3,0,45_to_65,1
7856,Female,22,Caucasian,0,0,0,0,F,True,2,0,18_to_25,1
8748,Male,65,Caucasian,0,0,0,1,F,True,1,0,65_and_over,1
8832,Male,24,African-American,0,0,2,2,F,True,1,0,18_to_25,1
3529,Male,31,Hispanic,0,0,0,0,F,False,2,0,25_to_45,1
2515,Male,28,African-American,2,1,0,11,F,False,27,1,25_to_45,1
2349,Male,45,African-American,0,0,0,3,F,False,37,1,45_to_65,1
3053,Male,35,African-American,0,0,0,2,M,False,2,0,25_to_45,1
9288,Female,20,Caucasian,0,0,0,1,F,False,37,0,18_to_25,1
5596,Male,25,Caucasian,0,0,0,0,F,False,3,0,25_to_45,1
7197,Male,37,Caucasian,0,0,0,0,F,False,1,0,25_to_45,1
3933,Female,33,African-American,0,0,0,5,F,True,1,1,25_to_45,1
10234,Male,27,African-American,0,0,0,3,F,True,1,0,25_to_45,1
10750,Female,52,Caucasian,0,0,0,0,M,False,2,0,45_to_65,1
6558,Male,66,Caucasian,0,0,0,1,F,True,5,0,65_and_over,1
7656,Male,26,Hispanic,0,0,0,1,F,False,0,0,25_to_45,1
953,Male,29,African-American,0,0,0,0,M,False,1,0,25_to_45,1
9797,Male,30,African-American,0,0,0,2,F,False,0,0,25_to_45,1
8054,Male,53,African-American,0,0,0,5,F,False,298,0,45_to_65,1
3299,Male,29,African-American,0,0,0,3,F,True,2,0,25_to_45,1
1797,Female,27,African-American,0,0,0,3,F,True,4,1,25_to_45,1
119,Male,32,African-American,0,0,0,0,F,False,2,0,25_to_45,1
8378,Male,64,Caucasian,0,0,0,8,F,True,291,1,45_to_65,1
6788,Male,61,African-American,0,0,0,12,F,False,242,0,45_to_65,1
4982,Male,38,Caucasian,0,0,0,2,M,False,2,0,25_to_45,1
3790,Male,29,Caucasian,0,0,0,1,F,False,1,0,25_to_45,1
6164,Female,37,African-American,0,0,0,1,F,False,9,0,25_to_45,1
10436,Female,21,African-American,0,0,0,0,F,False,78,1,18_to_25,1
2998,Female,24,Hispanic,0,0,0,0,M,False,1,0,18_to_25,1
7423,Male,52,African-American,0,0,0,0,F,True,5,0,45_to_65,1
9722,Male,24,Caucasian,0,0,0,1,F,False,4,0,18_to_25,1
4866,Male,30,African-American,0,0,0,14,F,True,23,0,25_to_45,1
4099,Male,20,African-American,0,0,0,1,M,False,1,0,18_to_25,1
7694,Male,52,African-American,0,0,0,0,M,False,1,0,45_to_65,1
8938,Female,48,African-American,0,0,0,0,M,False,10,0,45_to_65,1
322,Male,45,African-American,0,0,0,3,F,False,219,0,45_to_65,1
8560,Male,47,Caucasian,0,0,0,2,M,False,28,0,45_to_65,1
3101,Male,30,African-American,0,0,0,2,F,False,1,0,25_to_45,1
4861,Male,34,African-American,0,0,0,6,F,True,14,1,25_to_45,1
9663,Female,29,African-American,0,0,0,1,M,False,2,0,25_to_45,1
9619,Male,48,Caucasian,0,0,0,18,F,True,135,0,45_to_65,1
5650,Male,28,African-American,0,0,0,5,F,False,1,0,25_to_45,1
1810,Male,30,Hispanic,0,0,0,0,M,False,1,0,25_to_45,1
1644,Male,44,Hispanic,0,0,0,2,M,False,0,0,25_to_45,1
4342,Male,23,African-American,0,0,0,2,F,True,7,1,18_to_25,1
8287,Female,21,Caucasian,0,3,1,3,M,True,2,0,18_to_25,1
6683,Female,24,African-American,0,0,0,3,M,False,3,0,18_to_25,1
6371,Male,37,African-American,0,0,0,12,F,False,1,1,25_to_45,1
7445,Male,31,Hispanic,0,0,0,1,F,True,18,1,25_to_45,1
9054,Male,25,African-American,0,0,1,6,M,True,2,0,25_to_45,1
1066,Male,40,Caucasian,0,0,0,1,F,False,2,0,25_to_45,1
4950,Male,24,African-American,0,0,0,0,F,False,1,0,18_to_25,1
8601,Male,59,African-American,0,0,0,9,F,False,1,1,45_to_65,1
10169,Male,33,Caucasian,0,0,0,0,M,True,24,0,25_to_45,1
101,Male,45,Hispanic,0,0,0,6,F,False,242,0,45_to_65,1
3161,Male,36,Hispanic,0,0,0,0,F,False,1,0,25_to_45,1
2997,Male,32,African-American,0,0,0,21,F,False,65,1,25_to_45,1
9970,Male,34,African-American,3,1,0,13,F,False,2,0,25_to_45,1
7637,Male,41,Hispanic,0,0,0,9,F,False,10,0,25_to_45,1
9280,Female,34,Caucasian,0,0,0,4,M,False,1,0,25_to_45,1
10131,Male,21,African-American,0,0,0,1,F,False,2,1,18_to_25,1
6286,Male,24,African-American,0,0,0,7,F,True,200,1,18_to_25,1
8861,Male,31,African-American,0,0,0,0,M,False,2,1,25_to_45,1
2837,Female,58,African-American,0,0,0,3,M,False,19,0,45_to_65,1
9010,Male,39,African-American,0,0,0,1,F,False,14,0,25_to_45,1
6400,Male,30,African-American,0,0,0,0,F,True,2,0,25_to_45,1
10296,Male,40,African-American,0,0,0,1,F,False,76,0,25_to_45,1
956,Male,24,African-American,0,0,0,4,F,True,1,1,18_to_25,1
3029,Male,42,African-American,0,0,0,0,F,False,35,1,25_to_45,1
3112,Male,35,African-American,0,0,0,0,F,False,2,1,25_to_45,1
2138,Male,34,African-American,0,2,1,19,F,True,5,1,25_to_45,1
6981,Male,39,Caucasian,0,0,0,0,F,False,3,0,25_to_45,1
4952,Male,57,African-American,0,0,0,8,M,False,0,0,45_to_65,1
6045,Male,39,Caucasian,0,0,0,2,M,False,0,0,25_to_45,1
2719,Male,23,African-American,0,0,0,1,F,True,2,0,18_to_25,1
9989,Male,19,African-American,3,0,0,2,F,True,44,1,18_to_25,1
4839,Male,35,African-American,0,0,1,5,F,False,7,1,25_to_45,1
8610,Male,58,Caucasian,0,0,0,3,M,False,0,0,45_to_65,1
10941,Male,28,Caucasian,0,0,0,0,M,True,2,0,25_to_45,1
4956,Male,29,African-American,0,0,0,5,F,False,2,1,25_to_45,1
10956,Female,61,Caucasian,0,0,0,1,M,False,0,0,45_to_65,1
3947,Male,40,Other,0,0,0,1,F,False,1,0,25_to_45,1
685,Female,46,African-American,0,0,0,2,F,True,10,1,45_to_65,1
2724,Male,69,Caucasian,0,0,0,6,F,True,2,0,65_and_over,1
10348,Male,24,African-American,0,0,0,1,M,False,1,0,18_to_25,1
9094,Male,24,African-American,0,0,1,3,F,False,36,1,18_to_25,1
3086,Male,31,Hispanic,0,0,0,16,F,False,483,1,25_to_45,1
4169,Male,35,Caucasian,0,0,0,2,M,True,1,0,25_to_45,1
5605,Male,38,African-American,0,0,0,0,F,False,2,0,25_to_45,1
10931,Male,28,Hispanic,0,0,0,1,F,False,1,0,25_to_45,1
3628,Male,24,African-American,0,1,3,4,F,True,2,0,18_to_25,1
7730,Male,30,Caucasian,0,0,0,2,M,True,1,0,25_to_45,1
6137,Male,52,Caucasian,0,0,0,0,F,False,2,0,45_to_65,1
5023,Male,21,Caucasian,0,0,0,1,M,True,1,0,18_to_25,1
5889,Female,52,African-American,0,0,0,2,F,False,2,0,45_to_65,1
2533,Male,19,Caucasian,0,0,0,0,M,True,3,0,18_to_25,1
4303,Male,25,African-American,0,0,0,5,F,False,36,1,25_to_45,1
9899,Male,27,African-American,0,0,0,2,M,False,32,0,25_to_45,1
7356,Male,21,Native American,0,0,1,0,M,False,2,0,18_to_25,1
4171,Male,21,African-American,0,0,0,0,F,False,3,0,18_to_25,1
1816,Female,29,Caucasian,0,0,0,11,F,True,35,1,25_to_45,1
8944,Male,41,African-American,0,0,0,0,F,False,4,0,25_to_45,1
1393,Male,49,African-American,0,0,0,3,F,False,1,0,45_to_65,1
4959,Male,56,Hispanic,0,0,0,10,M,False,14,0,45_to_65,1
8486,Female,47,African-American,0,0,0,7,F,False,1,1,45_to_65,1
1931,Male,44,Caucasian,0,0,0,0,M,False,3,0,25_to_45,1
8568,Male,24,African-American,0,0,3,4,F,True,2,0,18_to_25,1
6487,Female,37,African-American,0,0,0,0,M,False,2,0,25_to_45,1
1041,Female,32,African-American,0,0,0,2,F,False,0,0,25_to_45,1
4408,Male,42,African-American,0,0,0,3,F,False,2,0,25_to_45,1
9784,Male,39,African-American,0,0,0,2,M,False,2,0,25_to_45,1
3310,Male,31,Hispanic,0,1,0,1,M,False,2,0,25_to_45,1
4037,Male,24,Caucasian,0,0,0,3,M,False,2,1,18_to_25,1
4052,Male,36,African-American,0,0,0,6,F,False,85,0,25_to_45,1
2183,Male,41,African-American,0,0,0,0,M,False,1,0,25_to_45,1
9357,Male,36,African-American,0,0,0,6,M,False,1,0,25_to_45,1
7568,Female,20,African-American,0,3,0,3,M,False,0,0,18_to_25,1
6802,Female,38,Caucasian,0,0,0,1,M,False,2,0,25_to_45,1
9350,Male,34,Caucasian,0,0,0,4,F,False,1,0,25_to_45,1
2922,Male,51,African-American,0,0,0,5,M,False,5,0,45_to_65,1
9971,Female,55,Caucasian,0,0,0,0,F,False,2,0,45_to_65,1
6066,Male,57,Caucasian,0,0,0,12,M,False,4,0,45_to_65,1
7636,Female,38,African-American,0,0,0,0,M,False,2,0,25_to_45,1
1817,Female,32,African-American,0,0,0,6,F,False,4,0,25_to_45,1
10497,Male,22,Other,0,0,0,1,F,False,2,0,18_to_25,1
6206,Male,47,Hispanic,0,0,0,1,F,False,18,0,45_to_65,1
5557,Male,51,African-American,0,0,0,0,M,True,31,0,45_to_65,1
7399,Female,28,Other,0,0,1,1,F,False,1,0,25_to_45,1
9560,Female,20,Caucasian,0,0,0,4,F,False,3,1,18_to_25,1
2915,Male,38,Caucasian,0,0,0,2,F,True,48,0,25_to_45,1
1622,Male,53,African-American,0,0,0,2,F,False,1,0,45_to_65,1
7074,Female,23,Caucasian,0,0,0,4,M,True,134,1,18_to_25,1
10317,Male,62,African-American,0,0,0,0,M,False,1,0,45_to_65,1
4186,Male,59,Caucasian,0,0,0,0,F,False,1,0,45_to_65,1
5187,Male,71,Caucasian,0,0,0,13,F,False,1,0,65_and_over,1
8353,Female,28,African-American,1,0,0,1,M,False,1,0,25_to_45,1
9013,Male,48,Caucasian,0,0,0,1,F,False,1,0,45_to_65,1
4198,Male,37,African-American,0,0,0,22,F,False,82,1,25_to_45,1
5778,Female,23,Hispanic,0,3,1,7,M,True,2,1,18_to_25,1
10558,Male,36,African-American,0,0,0,11,F,True,37,0,25_to_45,1
6304,Male,27,African-American,0,0,0,9,F,False,1,1,25_to_45,1
1844,Male,49,Caucasian,0,0,0,8,F,False,4,0,45_to_65,1
208,Male,44,Caucasian,0,0,0,2,M,False,0,0,25_to_45,1
4682,Male,27,Caucasian,0,0,0,1,M,False,1,0,25_to_45,1
9854,Male,54,African-American,0,0,0,4,F,True,4,0,45_to_65,1
8427,Male,67,Hispanic,0,0,0,0,M,True,0,0,65_and_over,1
10879,Male,49,Caucasian,0,0,0,0,F,False,2,0,45_to_65,1
4625,Male,27,Caucasian,0,0,0,5,F,False,31,0,25_to_45,1
4735,Male,23,African-American,0,0,0,0,F,False,3,0,18_to_25,1
7537,Male,37,Hispanic,0,0,0,2,F,False,2,0,25_to_45,1
2520,Male,29,African-American,0,0,0,5,F,True,14,0,25_to_45,1
9597,Male,22,Caucasian,0,0,0,0,M,False,2,0,18_to_25,1
3319,Female,40,Caucasian,0,0,0,0,F,False,2,0,25_to_45,1
2432,Male,29,African-American,0,0,0,0,F,False,1,0,25_to_45,1
3614,Male,26,African-American,0,0,0,1,F,True,1,1,25_to_45,1
10889,Male,56,African-American,0,0,0,4,F,False,17,0,45_to_65,1
5252,Male,31,Other,0,0,0,0,M,False,10,0,25_to_45,1
7422,Male,22,African-American,0,0,0,1,F,False,2,0,18_to_25,1
2398,Female,56,Caucasian,0,0,0,1,F,False,2,0,45_to_65,1
7796,Male,30,African-American,0,0,0,2,F,True,1,1,25_to_45,1
7289,Male,26,African-American,0,0,0,20,F,False,44,1,25_to_45,1
8125,Male,23,Caucasian,0,0,0,0,F,False,1,0,18_to_25,1
2844,Male,20,Hispanic,0,0,0,3,F,False,43,1,18_to_25,1
7140,Female,42,African-American,0,0,0,0,M,True,0,0,25_to_45,1
10810,Male,34,African-American,0,0,0,1,F,False,1,0,25_to_45,1
8306,Male,43,African-American,0,0,0,15,M,True,1,1,25_to_45,1
2700,Male,22,African-American,0,0,0,0,F,False,2,0,18_to_25,1
7673,Male,60,African-American,0,0,0,1,F,False,1,0,45_to_65,1
6024,Male,30,African-American,0,0,0,3,F,False,2,0,25_to_45,1
9231,Male,35,Caucasian,0,0,2,3,F,False,2,0,25_to_45,1
1637,Male,34,African-American,0,0,0,1,F,False,2,0,25_to_45,1
1171,Male,28,Hispanic,0,0,0,0,F,False,2,0,25_to_45,1
2610,Male,51,African-American,0,0,0,1,F,False,163,0,45_to_65,1
4500,Male,29,African-American,0,0,0,5,F,False,0,1,25_to_45,1
4886,Male,27,African-American,0,0,0,1,F,True,2,0,25_to_45,1
8902,Male,23,Other,0,0,0,0,M,True,1,0,18_to_25,1
4718,Male,39,Caucasian,0,0,0,1,F,False,30,0,25_to_45,1
4320,Male,34,African-American,0,0,0,22,F,False,2,1,25_to_45,1
2898,Female,31,Caucasian,0,0,0,0,M,False,1,0,25_to_45,1
1545,Male,33,African-American,0,0,0,1,F,False,2,0,25_to_45,1
9334,Male,46,African-American,0,0,0,3,M,True,30,0,45_to_65,1
4443,Female,28,Caucasian,0,0,0,0,F,False,2,0,25_to_45,1
7139,Female,37,African-American,0,0,0,0,F,False,2,0,25_to_45,1
7667,Male,36,Caucasian,0,0,0,1,M,False,1,0,25_to_45,1
9662,Male,56,Caucasian,0,0,0,3,M,False,1,0,45_to_65,1
983,Male,22,Caucasian,0,0,0,2,F,True,28,0,18_to_25,1
231,Female,20,African-American,0,0,0,0,F,False,1,0,18_to_25,1
2464,Male,57,African-American,0,0,0,12,F,False,51,1,45_to_65,1
8046,Male,27,African-American,0,0,1,13,F,True,1,1,25_to_45,1
8438,Female,34,Caucasian,0,0,0,12,F,False,4,1,25_to_45,1
5801,Male,51,Caucasian,0,0,0,6,F,True,3,0,45_to_65,1
10025,Male,22,African-American,0,0,0,0,F,True,6,0,18_to_25,1
7835,Male,40,African-American,0,0,0,11,M,False,1,0,25_to_45,1
4724,Female,64,African-American,0,0,0,1,M,True,1,0,45_to_65,1
93,Male,22,African-American,0,0,1,1,F,False,2,0,18_to_25,1
1475,Male,56,Hispanic,0,0,0,0,M,False,0,0,45_to_65,1
6073,Male,42,Caucasian,0,0,0,0,F,False,1,0,25_to_45,1
5800,Male,34,African-American,0,0,0,7,M,False,8,0,25_to_45,1
3456,Male,21,African-American,0,1,0,1,M,True,1,1,18_to_25,1
10865,Male,74,Caucasian,0,0,0,2,F,False,10,0,65_and_over,1
5628,Male,39,Caucasian,0,0,0,1,F,False,2,0,25_to_45,1
7114,Male,22,African-American,0,0,0,0,F,True,2,0,18_to_25,1
2064,Male,53,African-American,0,0,0,8,F,False,6,0,45_to_65,1
1118,Female,45,Caucasian,0,0,0,1,F,False,9,0,45_to_65,1
7556,Male,22,Caucasian,0,0,0,0,M,False,1,0,18_to_25,1
8636,Male,30,African-American,0,0,0,6,F,True,1,0,25_to_45,1
1847,Male,42,African-American,0,0,0,0,M,False,0,0,25_to_45,1
1006,Male,35,African-American,0,0,0,0,M,False,2,0,25_to_45,1
9388,Male,46,Caucasian,0,0,0,0,F,False,1,0,45_to_65,1
2567,Male,38,Caucasian,0,0,0,1,M,False,15,0,25_to_45,1
1533,Male,39,African-American,0,0,0,1,F,False,5,0,25_to_45,1
6113,Male,46,African-American,0,0,0,1,M,True,2,0,45_to_65,1
9459,Male,24,Other,0,0,0,0,M,False,1,0,18_to_25,1
2671,Male,29,African-American,0,2,1,7,F,False,3,1,25_to_45,1
9857,Male,23,African-American,0,1,1,8,F,False,256,1,18_to_25,1
3924,Female,37,African-American,0,0,0,13,F,True,2,0,25_to_45,1
10426,Male,47,Caucasian,0,0,0,1,F,False,44,0,45_to_65,1
4851,Male,25,African-American,0,0,0,3,F,True,3,0,25_to_45,1
54,Male,34,African-American,2,1,3,21,F,True,34,1,25_to_45,1
4455,Male,32,Hispanic,0,0,1,1,M,False,0,0,25_to_45,1
10595,Male,39,Caucasian,0,0,0,0,M,False,1,0,25_to_45,1
10971,Male,67,Caucasian,0,0,0,2,F,False,29,0,65_and_over,1
10454,Male,34,African-American,0,0,0,12,F,True,2,0,25_to_45,1
8942,Male,22,Caucasian,0,1,1,3,M,True,1,0,18_to_25,1
915,Male,59,African-American,0,0,0,17,F,True,59,0,45_to_65,1
5387,Male,34,African-American,0,0,0,0,M,False,3,0,25_to_45,1
6208,Male,25,African-American,0,0,0,1,F,False,0,0,25_to_45,1
6259,Male,45,Caucasian,0,0,0,1,M,False,2,0,45_to_65,1
4615,Female,24,African-American,0,0,0,2,M,False,31,0,18_to_25,1
7966,Male,33,African-American,4,0,0,12,F,True,2,1,25_to_45,1
2983,Female,25,Caucasian,0,0,0,0,F,False,2,0,25_to_45,1
7536,Male,39,Caucasian,0,0,0,1,F,False,2,0,25_to_45,1
4276,Male,21,African-American,0,0,0,0,F,True,31,0,18_to_25,1
4725,Female,51,African-American,1,0,0,10,F,False,66,1,45_to_65,1
2152,Female,42,African-American,0,0,0,2,F,False,2,0,25_to_45,1
7891,Male,51,African-American,0,0,0,8,M,True,4,0,45_to_65,1
973,Female,57,Caucasian,0,0,0,0,M,False,2,0,45_to_65,1
10817,Male,51,Other,0,0,0,0,F,True,2,0,45_to_65,1
8803,Male,28,Hispanic,0,0,0,3,F,False,0,1,25_to_45,1
3375,Male,52,Hispanic,0,0,0,9,F,True,34,0,45_to_65,1
1427,Male,32,African-American,0,0,0,14,F,True,3,1,25_to_45,1
8257,Male,34,African-American,0,0,0,8,M,False,2,0,25_to_45,1
5769,Female,32,African-American,0,0,0,1,M,False,1,0,25_to_45,1
6737,Male,24,African-American,0,0,0,2,M,True,1,0,18_to_25,1
1618,Male,35,Other,0,0,0,0,F,False,3,0,25_to_45,1
8389,Male,27,Caucasian,0,0,0,4,F,False,0,1,25_to_45,1
1815,Male,42,Native American,0,0,0,0,M,False,4,0,25_to_45,1
10985,Male,30,African-American,0,1,0,19,F,False,10,1,25_to_45,1
10494,Female,23,African-American,0,0,0,2,M,False,2,0,18_to_25,1
3944,Male,35,Hispanic,0,0,0,1,M,False,1,0,25_to_45,1
10581,Male,21,African-American,0,1,0,1,M,True,2,0,18_to_25,1
3909,Male,30,Caucasian,0,0,0,13,F,True,34,1,25_to_45,1
8514,Female,46,Caucasian,0,0,0,1,M,True,32,0,45_to_65,1
4926,Male,52,African-American,0,0,0,19,F,False,0,0,45_to_65,1
4494,Female,49,African-American,0,0,0,0,F,False,2,0,45_to_65,1
7324,Male,30,Caucasian,0,0,0,0,F,False,1,0,25_to_45,1
5099,Male,48,African-American,0,0,0,6,F,False,2,0,45_to_65,1
2079,Male,35,African-American,0,0,0,3,M,False,12,0,25_to_45,1
39,Male,26,African-American,0,0,1,5,F,True,1,0,25_to_45,1
7405,Female,24,Caucasian,0,0,0,9,M,True,9,1,18_to_25,1
3342,Male,42,African-American,0,0,0,0,M,False,2,0,25_to_45,1
9699,Male,42,Other,0,0,0,1,F,False,2,0,25_to_45,1
8867,Male,24,Caucasian,0,0,2,6,F,False,8,1,18_to_25,1
5181,Male,50,Caucasian,0,0,0,1,F,False,1,0,45_to_65,1
3286,Male,40,Other,0,0,0,4,M,True,3,0,25_to_45,1
7735,Female,51,Caucasian,0,0,0,1,M,False,2,0,45_to_65,1
4086,Male,26,African-American,0,0,0,13,M,False,8,1,25_to_45,1
4293,Male,24,Other,0,1,9,2,F,True,242,1,18_to_25,1
4703,Male,25,Hispanic,0,0,0,0,F,False,1,0,25_to_45,1
6508,Female,35,African-American,0,0,0,5,F,False,1,0,25_to_45,1
1584,Male,25,Other,0,0,0,1,F,False,1,0,25_to_45,1
7285,Male,21,African-American,0,0,0,3,F,True,10,0,18_to_25,1
2443,Male,29,Other,0,0,0,3,F,False,178,0,25_to_45,1
2277,Male,25,Caucasian,0,0,1,5,M,True,15,1,25_to_45,1
8688,Female,29,Caucasian,0,0,0,0,F,False,1,0,25_to_45,1
6702,Female,38,African-American,0,0,0,0,M,False,1,0,25_to_45,1
8253,Male,29,African-American,0,0,0,0,M,False,2,0,25_to_45,1
3862,Male,32,Caucasian,0,0,0,0,M,False,1,0,25_to_45,1
392,Male,31,Caucasian,0,0,0,2,M,True,11,0,25_to_45,1
2235,Male,30,Caucasian,0,0,0,6,F,False,7,0,25_to_45,1
7048,Male,28,African-American,0,0,0,0,M,False,1,0,25_to_45,1
4737,Male,46,African-American,0,0,0,3,F,False,3,0,45_to_65,1
9399,Male,43,Hispanic,0,0,0,3,M,True,3,0,25_to_45,1
5482,Male,30,Other,0,0,0,5,F,True,63,0,25_to_45,1
5178,Female,31,African-American,0,0,0,3,F,False,62,0,25_to_45,1
10425,Female,33,African-American,0,0,0,6,M,False,2,0,25_to_45,1
6997,Male,25,African-American,0,0,0,2,M,False,5,0,25_to_45,1
4058,Male,45,Caucasian,0,0,0,1,M,False,0,0,45_to_65,1
10132,Male,31,Caucasian,0,0,0,2,M,True,34,0,25_to_45,1
909,Male,20,African-American,1,0,0,1,F,False,1,0,18_to_25,1
10479,Male,36,Hispanic,0,0,0,5,F,False,1,0,25_to_45,1
4469,Male,58,Caucasian,0,0,0,0,M,False,1,0,45_to_65,1
5352,Male,24,African-American,0,0,0,0,M,False,2,0,18_to_25,1
4827,Female,56,African-American,0,0,0,1,F,False,2,0,45_to_65,1
3696,Male,21,African-American,0,1,0,1,F,False,2,1,18_to_25,1
6571,Male,51,African-American,0,0,1,12,F,False,1,1,45_to_65,1
8081,Male,33,Caucasian,0,0,0,3,F,True,89,0,25_to_45,1
2876,Female,23,African-American,0,0,0,4,M,True,44,1,18_to_25,1
4559,Male,41,African-American,0,0,0,2,M,True,12,0,25_to_45,1
462,Male,27,African-American,0,0,0,0,M,False,1,0,25_to_45,1
4749,Male,47,Caucasian,0,0,0,1,F,False,2,0,45_to_65,1
2873,Male,32,Caucasian,2,0,1,15,F,False,71,1,25_to_45,1
10896,Male,35,African-American,0,0,0,18,F,False,113,0,25_to_45,1
5455,Female,32,Caucasian,0,0,1,4,F,False,1,0,25_to_45,1
5152,Male,26,African-American,0,0,0,1,F,False,58,1,25_to_45,1
6189,Female,46,Caucasian,0,0,0,1,F,True,26,0,45_to_65,1
9147,Male,25,Other,0,0,0,0,F,True,2,1,25_to_45,1
1975,Male,38,Asian,0,0,0,2,F,False,9,0,25_to_45,1
268,Male,78,Caucasian,0,0,0,1,M,False,1,0,65_and_over,1
641,Male,29,Caucasian,0,0,0,0,M,False,6,0,25_to_45,1
9655,Male,26,Caucasian,0,0,0,0,M,False,2,0,25_to_45,1
9077,Male,23,Caucasian,0,0,1,10,F,True,71,0,18_to_25,1
23,Male,31,Caucasian,0,0,0,6,F,False,2,0,25_to_45,1
8189,Male,48,Caucasian,0,0,0,0,F,False,34,0,45_to_65,1
10136,Male,34,African-American,0,0,0,2,F,True,1,0,25_to_45,1
1914,Male,22,African-American,0,0,0,0,F,False,36,0,18_to_25,1
100,Female,56,African-American,0,0,0,0,M,False,4,0,45_to_65,1
8423,Male,27,African-American,0,0,1,0,F,False,0,0,25_to_45,1
2860,Male,36,African-American,0,0,0,0,F,False,1,0,25_to_45,1
9904,Male,25,African-American,0,0,1,5,F,True,5,1,25_to_45,1
2342,Female,29,African-American,0,0,0,11,F,False,1,1,25_to_45,1
3843,Female,56,Hispanic,0,0,0,2,M,False,50,0,45_to_65,1
8845,Male,21,Other,0,0,0,0,M,False,5,0,18_to_25,1
306,Male,26,African-American,0,0,0,2,F,True,2,1,25_to_45,1
4328,Male,23,African-American,0,0,0,0,F,True,3,1,18_to_25,1
1625,Male,21,African-American,0,0,0,0,F,True,2,1,18_to_25,1
9704,Male,20,African-American,0,0,0,0,F,False,12,0,18_to_25,1
5673,Male,32,African-American,0,0,0,10,F,False,1,0,25_to_45,1
8814,Female,27,African-American,0,0,0,0,M,True,2,0,25_to_45,1
5525,Male,34,Caucasian,0,0,1,5,F,True,1,0,25_to_45,1
4772,Male,24,African-American,0,0,0,0,F,False,1,1,18_to_25,1
7817,Male,27,Hispanic,0,0,0,0,M,False,1,0,25_to_45,1
315,Male,38,African-American,0,0,0,2,F,False,2,0,25_to_45,1
1643,Male,26,Caucasian,0,0,0,0,F,False,1,0,25_to_45,1
10831,Female,27,Caucasian,0,0,0,0,M,True,1,1,25_to_45,1
5896,Male,38,Caucasian,0,0,0,8,F,False,1,0,25_to_45,1
688,Male,27,African-American,0,0,0,13,M,False,2,1,25_to_45,1
6056,Male,31,Caucasian,0,0,0,17,F,True,2,1,25_to_45,1
5270,Male,31,African-American,0,0,0,0,M,False,22,0,25_to_45,1
3938,Male,33,Caucasian,0,0,0,3,F,False,2,0,25_to_45,1
6192,Male,45,Caucasian,0,0,0,7,F,False,2,0,45_to_65,1
8501,Male,33,African-American,0,0,1,14,F,False,2,1,25_to_45,1
10419,Male,32,Hispanic,0,0,0,6,M,False,10,0,25_to_45,1
2063,Male,21,Hispanic,0,0,2,1,F,False,2,1,18_to_25,1
10312,Female,31,African-American,0,0,0,3,M,False,1,0,25_to_45,1
9969,Male,45,Caucasian,0,0,0,5,F,True,2,0,45_to_65,1
10875,Male,26,Asian,0,0,0,2,F,True,200,0,25_to_45,1
1899,Male,32,Hispanic,0,0,0,0,M,False,1,0,25_to_45,1
